Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) HIT_K2,Coverage (%) HIT_K4,Coverage (%) HIT_K6,Coverage (%) HCA_K2,Coverage (%) HCA_K4,Coverage (%) HCA_K6,Area HIT_K2,Area HIT_K4,Area HIT_K6,Area HCA_K2,Area HCA_K4,Area HCA_K6,#Peptides,#Unique,#Spec HIT_K2,#Spec HIT_K4,#Spec HIT_K6,#Spec HCA_K2,#Spec HCA_K4,#Spec HCA_K6,PTM,Avg. Mass,Description
2833,1539,Q16204|CCDC6_HUMAN,183.92,16,2,7,4,12,7,7,1.5003E3,1.4159E3,4.909E2,7.0024E3,4.4064E3,3.2941E3,7,7,1,3,2,9,4,5,,53291,Coiled-coil domain-containing protein 6 OS=Homo sapiens OX=9606 GN=CCDC6 PE=1 SV=2
2180,1204,O76031|CLPX_HUMAN,183.89,20,2,4,0,13,14,14,4.7157E2,1.481E2,,9.0874E3,3.9408E3,4.5496E3,8,8,1,1,0,23,10,16,Carbamidomethylation,69224,ATP-dependent Clp protease ATP-binding subunit clpX-like  mitochondrial OS=Homo sapiens OX=9606 GN=CLPX PE=1 SV=2
1698,1728,P42574|CASP3_HUMAN,183.88,39,27,34,39,27,23,23,4.4168E3,6.8861E3,8.429E3,5.6099E3,6.4372E3,5.731E3,7,6,16,19,12,12,16,11,Carbamidomethylation; Deamidation (NQ),31608,Caspase-3 OS=Homo sapiens OX=9606 GN=CASP3 PE=1 SV=2
2653,1807,Q9NPF4|OSGEP_HUMAN,183.79,31,31,21,21,6,19,7,1.9483E3,2.1069E3,1.0373E3,4.0946E2,6.2533E2,4.1666E2,6,6,8,6,8,4,3,1,Carbamidomethylation,36427,Probable tRNA N6-adenosine threonylcarbamoyltransferase OS=Homo sapiens OX=9606 GN=OSGEP PE=1 SV=1
2307,2040,O94888|UBXN7_HUMAN,183.65,14,12,6,6,14,3,12,6.3744E3,4.2485E3,3.5219E3,6.562E3,3.7208E3,5.1583E3,5,5,12,3,5,10,2,12,Acetylation (Protein N-term),54862,UBX domain-containing protein 7 OS=Homo sapiens OX=9606 GN=UBXN7 PE=1 SV=2
2023,2490,P82909|RT36_HUMAN,183.63,70,52,40,45,70,27,40,8.0293E3,6.3561E3,5.4335E3,1.6466E4,1.0817E4,7.2161E3,5,5,10,7,6,23,8,7,,11466,28S ribosomal protein S36  mitochondrial OS=Homo sapiens OX=9606 GN=MRPS36 PE=1 SV=2
2119,2180,P34059|GALNS_HUMAN,183.58,13,6,4,4,11,7,9,4.257E3,1.7473E3,2.7078E3,8.0517E3,8.7287E3,6.4685E3,6,6,9,3,3,11,13,16,Deamidation (NQ),58026,N-acetylgalactosamine-6-sulfatase OS=Homo sapiens OX=9606 GN=GALNS PE=1 SV=1
1556,2912,P00403|COX2_HUMAN,183.43,37,37,37,37,20,37,37,3.5989E4,4.1766E4,4.5903E4,2.3807E4,2.6392E4,2.8931E4,4,4,16,24,23,11,16,13,Carbamidomethylation,25565,Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=MT-CO2 PE=1 SV=1
2351,2125,Q9BXW7|HDHD5_HUMAN,183.41,17,4,9,10,8,11,11,4.6409E2,1.9095E3,3.7243E3,2.8793E3,2.5802E3,1.8149E3,5,5,1,4,7,9,15,6,Deamidation (NQ),46321,Haloacid dehalogenase-like hydrolase domain-containing 5 OS=Homo sapiens OX=9606 GN=HDHD5 PE=1 SV=1
2676,2033,Q9NV96|CC50A_HUMAN,183.33,21,8,7,15,8,8,5,9.736E2,8.192E2,1.6865E3,3.1539E3,2.7435E3,5.1074E2,5,5,5,2,8,8,4,2,Carbamidomethylation,40684,Cell cycle control protein 50A OS=Homo sapiens OX=9606 GN=TMEM30A PE=1 SV=1
2178,1666,P12931|SRC_HUMAN,183.25,12,9,9,9,7,7,12,3.3165E2,4.2631E2,4.7315E2,5.7902E2,6.7905E2,7.0866E2,5,2,8,6,11,6,9,11,Carbamidomethylation,59835,Proto-oncogene tyrosine-protein kinase Src OS=Homo sapiens OX=9606 GN=SRC PE=1 SV=3
1594,2280,Q9UHY7|ENOPH_HUMAN,183.19,34,31,34,31,31,31,31,7.8335E3,6.8233E3,7.1788E3,9.6327E3,1.3165E4,1.1828E4,5,5,17,15,14,17,19,16,Carbamidomethylation,28933,Enolase-phosphatase E1 OS=Homo sapiens OX=9606 GN=ENOPH1 PE=1 SV=1
2287,1545,Q9NX46|ADPRS_HUMAN,183.15,37,16,27,26,12,17,15,9.0304E2,1.8264E3,3.6543E3,1.1441E3,1.8852E3,1.5322E3,7,7,6,8,12,6,5,8,Carbamidomethylation; Deamidation (NQ),38947,ADP-ribose glycohydrolase ARH3 OS=Homo sapiens OX=9606 GN=ADPRS PE=1 SV=1
2071,1231,Q93034|CUL5_HUMAN,183.08,14,8,6,8,4,11,10,3.0907E3,3.1928E3,3.5467E3,1.3025E3,3.8705E3,2.4201E3,8,8,12,10,9,6,12,8,,90955,Cullin-5 OS=Homo sapiens OX=9606 GN=CUL5 PE=1 SV=4
2024,2385,P09132|SRP19_HUMAN,182.95,56,38,19,17,28,36,56,5.669E3,3.571E3,3.3592E3,6.5309E3,3.337E3,6.6841E3,5,5,11,5,8,11,10,16,Carbamidomethylation,16156,Signal recognition particle 19 kDa protein OS=Homo sapiens OX=9606 GN=SRP19 PE=1 SV=3
1546,1247,Q14344|GNA13_HUMAN,182.82,25,6,13,16,15,22,19,4.2003E3,6.4012E3,1.262E4,7.9567E3,7.7485E3,1.2096E4,8,7,13,14,18,18,20,20,Deamidation (NQ),44050,Guanine nucleotide-binding protein subunit alpha-13 OS=Homo sapiens OX=9606 GN=GNA13 PE=1 SV=2
2274,2309,Q9BSH4|TACO1_HUMAN,182.65,18,8,14,14,14,18,14,3.2158E3,3.1516E3,3.0129E3,1.0125E4,1.3074E4,1.189E4,4,4,4,7,4,9,14,8,Carbamidomethylation,32477,Translational activator of cytochrome c oxidase 1 OS=Homo sapiens OX=9606 GN=TACO1 PE=1 SV=1
987,2177,P61026|RAB10_HUMAN,182.60,32,22,22,22,22,28,32,2.4556E4,3.1652E4,3.2095E4,2.0639E4,3.718E4,3.0736E4,6,4,37,27,34,28,32,37,,22541,Ras-related protein Rab-10 OS=Homo sapiens OX=9606 GN=RAB10 PE=1 SV=1
2020,1793,O75663|TIPRL_HUMAN,182.50,29,13,13,17,17,25,25,1.7498E3,2.4515E3,4.3378E3,6.3301E3,4.6355E3,3.6876E3,6,6,5,9,11,14,11,11,Carbamidomethylation; Acetylation (Protein N-term),31444,TIP41-like protein OS=Homo sapiens OX=9606 GN=TIPRL PE=1 SV=2
2326,1748,P54760|EPHB4_HUMAN,182.48,7,4,4,7,2,3,4,6.7384E2,9.712E2,3.4466E3,3.6223E2,4.5191E2,8.0101E2,6,5,5,9,14,3,6,6,Carbamidomethylation,108270,Ephrin type-B receptor 4 OS=Homo sapiens OX=9606 GN=EPHB4 PE=1 SV=2
2214,2359,P48426|PI42A_HUMAN,182.36,15,10,7,11,10,11,7,2.8295E3,4.5262E3,4.176E3,2.3852E3,5.0576E3,2.5054E3,5,5,5,7,6,8,13,11,,46225,Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha OS=Homo sapiens OX=9606 GN=PIP4K2A PE=1 SV=2
2721,2019,Q9H7B2|RPF2_HUMAN,182.24,23,4,0,8,4,14,19,5.1813E2,,2.5127E3,1.3415E3,2.4403E3,3.3357E3,6,6,1,0,5,5,8,9,,35583,Ribosome production factor 2 homolog OS=Homo sapiens OX=9606 GN=RPF2 PE=1 SV=2
2077,2795,Q9ULZ3|ASC_HUMAN,182.14,23,0,6,0,15,16,23,,4.5148E2,,6.8796E3,3.6822E3,4.8222E3,4,4,0,1,0,25,18,13,,21627,Apoptosis-associated speck-like protein containing a CARD OS=Homo sapiens OX=9606 GN=PYCARD PE=1 SV=2
1411,2166,P62330|ARF6_HUMAN,182.05,53,47,33,41,32,41,41,9.0522E3,1.0953E4,1.474E4,8.208E3,1.6504E4,1.6851E4,7,7,23,18,20,14,24,22,Carbamidomethylation,20082,ADP-ribosylation factor 6 OS=Homo sapiens OX=9606 GN=ARF6 PE=1 SV=2
1824,1326,Q8WUM0|NU133_HUMAN,182.03,8,4,6,7,1,3,3,2.537E3,4.1999E3,5.0032E3,8.0409E2,7.2011E2,9.0868E2,6,6,10,20,30,3,2,9,Carbamidomethylation; Deamidation (NQ),128979,Nuclear pore complex protein Nup133 OS=Homo sapiens OX=9606 GN=NUP133 PE=1 SV=2
1983,921,O43491|E41L2_HUMAN,182.01,11,5,6,6,4,5,7,4.3822E3,5.3751E3,4.9111E3,4.964E3,5.6724E3,7.1756E3,9,7,12,11,9,6,11,13,Carbamidomethylation; Acetylation (Protein N-term),112588,Band 4.1-like protein 2 OS=Homo sapiens OX=9606 GN=EPB41L2 PE=1 SV=1
2458,1729,Q86TU7|SETD3_HUMAN,181.92,10,5,4,6,3,6,7,2.1679E3,1.1849E3,1.4788E3,2.9889E2,1.3866E3,1.9627E3,5,5,6,4,6,1,12,8,,67257,Actin-histidine N-methyltransferase OS=Homo sapiens OX=9606 GN=SETD3 PE=1 SV=1
2349,2415,O43493|TGON2_HUMAN,181.81,12,8,4,4,6,6,10,2.2711E3,1.7199E3,1.1018E3,3.8089E3,3.6319E3,4.0594E3,4,4,8,3,4,7,8,12,,45880,Trans-Golgi network integral membrane protein 2 OS=Homo sapiens OX=9606 GN=TGOLN2 PE=1 SV=4
1484,3131,P62857|RS28_HUMAN,181.77,61,61,61,51,61,51,61,5.4296E4,4.7239E4,4.1809E4,1.0702E5,7.1583E4,6.9664E4,5,5,19,17,14,28,16,16,Carbamidomethylation,7841,40S ribosomal protein S28 OS=Homo sapiens OX=9606 GN=RPS28 PE=1 SV=1
2738,2584,Q96A49|SYAP1_HUMAN,181.69,18,8,4,0,12,9,14,1.0476E3,4.4812E2,,4.4706E3,7.3873E3,6.2267E3,5,5,2,1,0,9,7,8,,39933,Synapse-associated protein 1 OS=Homo sapiens OX=9606 GN=SYAP1 PE=1 SV=1
2573,2208,Q13232|NDK3_HUMAN,181.68,46,25,28,26,10,19,18,3.1125E3,5.8008E3,4.1977E3,5.8854E2,1.4007E3,9.0635E2,5,5,6,9,10,1,3,4,,19015,Nucleoside diphosphate kinase 3 OS=Homo sapiens OX=9606 GN=NME3 PE=1 SV=2
1618,2199,Q9NTZ6|RBM12_HUMAN,181.56,6,6,6,4,4,4,4,6.0557E3,8.7951E3,7.8464E3,1.0188E4,1.0219E4,1.098E4,5,5,18,12,19,12,15,19,Carbamidomethylation,97396,RNA-binding protein 12 OS=Homo sapiens OX=9606 GN=RBM12 PE=1 SV=1
1930,2259,Q7Z2W9|RM21_HUMAN,181.51,39,14,29,19,34,14,24,4.9749E3,1.0327E4,1.003E4,1.2181E4,9.3117E3,9.8024E3,5,5,7,11,10,13,12,13,Carbamidomethylation,22815,39S ribosomal protein L21  mitochondrial OS=Homo sapiens OX=9606 GN=MRPL21 PE=1 SV=2
2455,1774,O95747|OXSR1_HUMAN,181.46,14,11,8,11,5,9,3,1.8029E3,9.7694E2,2.1971E3,9.1432E2,2.1714E3,5.5957E2,5,5,3,5,9,6,11,3,,58022,Serine/threonine-protein kinase OSR1 OS=Homo sapiens OX=9606 GN=OXSR1 PE=1 SV=1
1381,2318,Q92734|TFG_HUMAN,181.45,12,12,12,12,12,12,12,2.2114E4,1.7117E4,1.7308E4,2.3571E4,2.232E4,2.0267E4,5,5,18,17,23,22,23,21,Deamidation (NQ),43448,Protein TFG OS=Homo sapiens OX=9606 GN=TFG PE=1 SV=2
2425,2109,Q8IYI6|EXOC8_HUMAN,181.44,11,2,3,2,6,9,9,1.0784E3,2.1371E3,9.4646E2,2.2696E3,2.359E3,3.77E3,5,5,4,6,7,6,7,9,Carbamidomethylation,81799,Exocyst complex component 8 OS=Homo sapiens OX=9606 GN=EXOC8 PE=1 SV=2
2209,2381,Q9Y4P3|TBL2_HUMAN,181.39,13,13,10,13,10,13,13,2.9299E3,5.9517E3,7.7816E3,3.8906E3,6.7913E3,7.0819E3,4,4,8,11,7,5,9,10,,49798,Transducin beta-like protein 2 OS=Homo sapiens OX=9606 GN=TBL2 PE=1 SV=1
1919,2595,P13747|HLAE_HUMAN,181.34,15,15,15,15,8,8,8,1.8399E3,1.954E3,1.519E3,,,,4,1,14,16,15,7,8,7,,40058,HLA class I histocompatibility antigen  alpha chain E OS=Homo sapiens OX=9606 GN=HLA-E PE=1 SV=4
2094,3138,Q13158|FADD_HUMAN,181.22,28,28,28,28,28,20,28,1.8048E3,1.3415E3,1.6792E3,4.8928E3,4.2411E3,3.2065E3,3,3,7,4,5,14,14,12,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),23279,FAS-associated death domain protein OS=Homo sapiens OX=9606 GN=FADD PE=1 SV=1
2361,3404,P31151|S10A7_HUMAN,181.21,43,31,31,31,31,43,43,5.6019E3,3.9567E3,3.0029E3,3.428E3,3.5001E3,6.5456E3,4,4,6,5,7,5,10,9,,11471,Protein S100-A7 OS=Homo sapiens OX=9606 GN=S100A7 PE=1 SV=4
2687,1799,Q14558|KPRA_HUMAN,181.20,28,0,10,10,13,20,13,,1.1632E3,5.5614E2,1.8227E3,2.9287E3,1.4079E3,6,5,0,6,3,4,8,8,Carbamidomethylation,39394,Phosphoribosyl pyrophosphate synthase-associated protein 1 OS=Homo sapiens OX=9606 GN=PRPSAP1 PE=1 SV=2
2493,1568,Q92823|NRCAM_HUMAN,181.10,7,3,2,2,5,5,3,2.2311E3,2.1213E3,2.6772E3,7.464E3,6.6656E3,6.8047E3,6,6,3,4,6,7,8,8,Carbamidomethylation; Deamidation (NQ),143889,Neuronal cell adhesion molecule OS=Homo sapiens OX=9606 GN=NRCAM PE=1 SV=3
1859,2173,Q5VW32|BROX_HUMAN,181.00,16,12,12,12,16,16,12,6.1685E3,1.0318E4,1.1176E4,5.8938E3,5.7926E3,8.2834E3,4,4,16,14,11,7,13,11,Carbamidomethylation,46476,BRO1 domain-containing protein BROX OS=Homo sapiens OX=9606 GN=BROX PE=1 SV=1
2286,1702,P52895|AK1C2_HUMAN,180.92,20,15,20,20,6,3,6,3.5366E2,8.5055E2,7.7885E2,,,,5,1,8,15,12,2,3,5,Carbamidomethylation,36735,Aldo-keto reductase family 1 member C2 OS=Homo sapiens OX=9606 GN=AKR1C2 PE=1 SV=3
2673,1694,Q9UBG0|MRC2_HUMAN,180.88,7,0,1,2,3,4,3,,9.672E2,2.3679E3,2.4097E3,3.1007E3,3.1668E3,6,6,0,1,6,7,10,5,Carbamidomethylation,166674,C-type mannose receptor 2 OS=Homo sapiens OX=9606 GN=MRC2 PE=1 SV=2
1475,1762,Q15437|SC23B_HUMAN,180.52,9,5,6,5,6,9,9,1.7326E3,2.7588E3,,1.696E3,1.203E3,2.6003E3,5,2,11,21,22,17,25,15,Carbamidomethylation,86479,Protein transport protein Sec23B OS=Homo sapiens OX=9606 GN=SEC23B PE=1 SV=2
2090,1133,Q9UI10|EI2BD_HUMAN,180.45,19,6,14,13,11,11,9,1.5407E3,2.2337E3,2.1986E3,3.3623E3,3.6868E3,1.5535E3,6,6,9,9,9,9,10,10,Carbamidomethylation,57557,Translation initiation factor eIF-2B subunit delta OS=Homo sapiens OX=9606 GN=EIF2B4 PE=1 SV=2
1902,2928,Q9H7C9|AAMDC_HUMAN,180.44,43,35,35,24,35,35,34,1.2244E4,1.1548E4,1.3861E4,7.6827E3,6.7376E3,7.3902E3,5,5,14,11,11,12,11,10,Acetylation (Protein N-term),13332,Mth938 domain-containing protein OS=Homo sapiens OX=9606 GN=AAMDC PE=1 SV=1
2871,1950,Q15020|SART3_HUMAN,180.43,8,2,3,5,4,3,2,5.9664E2,3.376E3,4.5507E3,5.2548E2,2.0176E3,8.4461E2,5,5,2,4,5,2,9,1,Carbamidomethylation,109935,Squamous cell carcinoma antigen recognized by T-cells 3 OS=Homo sapiens OX=9606 GN=SART3 PE=1 SV=1
2472,2743,Q9H4A6|GOLP3_HUMAN,180.37,15,9,10,10,4,10,15,9.0858E1,4.7618E2,5.4964E2,,7.5028E2,5.9142E2,4,3,5,5,8,3,9,7,,33811,Golgi phosphoprotein 3 OS=Homo sapiens OX=9606 GN=GOLPH3 PE=1 SV=1
1316,2907,Q9NS69|TOM22_HUMAN,180.36,49,49,49,49,49,49,49,1.7551E4,2.0325E4,3.3512E4,2.967E4,4.0531E4,3.2515E4,4,4,23,30,19,15,24,23,Acetylation (Protein N-term); Deamidation (NQ),15522,Mitochondrial import receptor subunit TOM22 homolog OS=Homo sapiens OX=9606 GN=TOMM22 PE=1 SV=3
1973,2050,Q8NFQ8|TOIP2_HUMAN,180.30,16,11,13,11,14,14,14,2.7661E3,3.0221E3,4.0037E3,1.892E3,1.7747E3,2.1158E3,5,4,10,9,10,11,12,11,Carbamidomethylation,51263,Torsin-1A-interacting protein 2 OS=Homo sapiens OX=9606 GN=TOR1AIP2 PE=1 SV=1
1723,1689,P26440|IVD_HUMAN,180.27,26,21,24,17,11,23,9,5.4788E3,8.2346E3,1.0381E4,7.6574E3,9.6282E3,7.3956E3,7,7,13,20,17,6,14,13,Carbamidomethylation; Deamidation (NQ),46651,Isovaleryl-CoA dehydrogenase  mitochondrial OS=Homo sapiens OX=9606 GN=IVD PE=1 SV=2
1617,2441,P49247|RPIA_HUMAN,180.20,17,14,17,11,14,14,14,5.001E3,4.9683E3,3.8189E3,7.459E3,4.5411E3,5.4668E3,4,4,11,16,16,21,12,19,,33269,Ribose-5-phosphate isomerase OS=Homo sapiens OX=9606 GN=RPIA PE=1 SV=3
1680,1396,P49756|RBM25_HUMAN,180.15,13,6,5,7,10,9,6,4.9397E3,7.6542E3,7.6741E3,7.5318E3,8.8497E3,6.1216E3,7,7,12,15,16,16,15,14,Carbamidomethylation; Deamidation (NQ),100186,RNA-binding protein 25 OS=Homo sapiens OX=9606 GN=RBM25 PE=1 SV=3
1860,1629,Q9NXG2|THUM1_HUMAN,180.07,19,10,7,8,12,7,10,3.4811E3,2.8318E3,2.7767E3,2.9641E3,3.3597E3,4.2457E3,7,7,13,10,13,12,11,13,Acetylation (Protein N-term),39315,THUMP domain-containing protein 1 OS=Homo sapiens OX=9606 GN=THUMPD1 PE=1 SV=2
1580,2842,Q9UBQ0|VPS29_HUMAN,180.04,32,32,32,32,25,32,32,1.5755E4,2.4436E4,2.276E4,1.9557E4,2.3147E4,2.1558E4,4,4,12,24,23,13,16,12,Carbamidomethylation,20506,Vacuolar protein sorting-associated protein 29 OS=Homo sapiens OX=9606 GN=VPS29 PE=1 SV=1
1944,2093,P09417|DHPR_HUMAN,180.01,23,16,16,19,23,16,11,1.0962E4,8.9461E3,7.2801E3,1.4694E4,1.1226E4,1.0329E4,4,4,12,10,13,11,9,10,Carbamidomethylation; Deamidation (NQ),25790,Dihydropteridine reductase OS=Homo sapiens OX=9606 GN=QDPR PE=1 SV=2
1735,3189,O95777|LSM8_HUMAN,179.90,47,36,47,36,36,36,36,2.9341E4,3.0567E4,2.7618E4,1.7115E4,2.6415E4,2.6111E4,3,3,17,13,14,12,14,12,,10403,U6 snRNA-associated Sm-like protein LSm8 OS=Homo sapiens OX=9606 GN=LSM8 PE=1 SV=3
1767,2354,P51398|RT29_HUMAN,179.77,13,13,13,10,13,13,13,4.13E3,5.5348E3,4.0857E3,6.6025E3,5.4753E3,6.6492E3,3,3,10,12,13,17,17,9,,45566,28S ribosomal protein S29  mitochondrial OS=Homo sapiens OX=9606 GN=DAP3 PE=1 SV=1
2411,1390,Q5JSH3|WDR44_HUMAN,179.64,11,3,1,5,8,4,6,3.8093E3,1.6313E3,1.252E3,9.6303E3,7.7198E3,8.7366E3,7,7,3,6,2,9,11,8,Carbamidomethylation,101366,WD repeat-containing protein 44 OS=Homo sapiens OX=9606 GN=WDR44 PE=1 SV=1
1884,2992,P61970|NTF2_HUMAN,179.53,45,45,45,45,45,24,45,8.5335E3,1.802E4,1.7818E4,2.7046E4,1.6032E4,1.9551E4,4,4,14,12,10,17,8,9,Carbamidomethylation; Deamidation (NQ),14478,Nuclear transport factor 2 OS=Homo sapiens OX=9606 GN=NUTF2 PE=1 SV=1
1798,1772,Q3ZCQ8|TIM50_HUMAN,179.52,19,11,11,14,16,16,11,5.9456E3,7.6338E3,8.0169E3,1.0183E4,1.0725E4,8.7239E3,5,5,12,11,10,14,19,10,,39646,Mitochondrial import inner membrane translocase subunit TIM50 OS=Homo sapiens OX=9606 GN=TIMM50 PE=1 SV=2
2263,2112,Q9H2M9|RBGPR_HUMAN,179.51,4,1,3,3,1,1,2,4.9411E2,2.8323E3,4.7066E3,6.3514E2,7.2355E2,1.0252E3,5,5,4,10,13,6,4,9,Carbamidomethylation,155984,Rab3 GTPase-activating protein non-catalytic subunit OS=Homo sapiens OX=9606 GN=RAB3GAP2 PE=1 SV=1
2780,1992,Q9BQ61|TRIR_HUMAN,179.44,40,7,7,7,24,23,7,2.5026E3,1.058E3,1.1622E3,6.7411E3,3.6078E3,1.7656E3,6,6,3,2,1,13,5,2,Carbamidomethylation,18419,Telomerase RNA component interacting RNase OS=Homo sapiens OX=9606 GN=TRIR PE=1 SV=1
2304,2227,O15305|PMM2_HUMAN,179.39,34,26,23,34,22,13,16,1.7653E3,4.7964E3,4.9721E3,1.474E3,6.2907E3,4.1056E3,6,6,9,6,10,9,5,5,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),28082,Phosphomannomutase 2 OS=Homo sapiens OX=9606 GN=PMM2 PE=1 SV=1
1650,1565,Q5BKZ1|ZN326_HUMAN,179.29,16,7,7,10,13,13,13,3.4233E3,3.4923E3,3.7765E3,8.9102E3,1.0527E4,9.1243E3,6,6,11,7,9,19,20,25,Carbamidomethylation,65654,DBIRD complex subunit ZNF326 OS=Homo sapiens OX=9606 GN=ZNF326 PE=1 SV=2
1751,3399,Q96B54|ZN428_HUMAN,179.28,24,16,16,16,16,24,24,3.4284E3,2.0967E3,2.1489E3,9.4942E3,9.4036E3,1.1522E4,3,3,14,8,8,15,18,17,Carbamidomethylation,20481,Zinc finger protein 428 OS=Homo sapiens OX=9606 GN=ZNF428 PE=1 SV=2
1986,2729,P0DOY2|IGLC2_HUMAN,179.27,47,47,47,33,28,47,28,7.5722E3,5.0765E3,3.1756E3,6.6785E3,5.1174E3,1.0886E3,3,3,15,11,4,10,11,11,Carbamidomethylation,11294,Immunoglobulin lambda constant 2 OS=Homo sapiens OX=9606 GN=IGLC2 PE=1 SV=1
1986,2730,P0DOY3|IGLC3_HUMAN,179.27,47,47,47,33,28,47,28,7.5722E3,5.0765E3,3.1756E3,6.6785E3,5.1174E3,1.0886E3,3,3,15,11,4,10,11,11,Carbamidomethylation,11266,Immunoglobulin lambda constant 3 OS=Homo sapiens OX=9606 GN=IGLC3 PE=1 SV=1
1986,2900,P0DOX8|IGL1_HUMAN,179.27,23,23,23,16,14,23,14,7.5722E3,5.0765E3,3.1756E3,6.6785E3,5.1174E3,1.0886E3,3,3,15,11,4,10,11,11,Carbamidomethylation,22830,Immunoglobulin lambda-1 light chain OS=Homo sapiens OX=9606 PE=1 SV=1
1986,3042,B9A064|IGLL5_HUMAN,179.27,23,23,23,16,14,23,14,7.5722E3,5.0765E3,3.1756E3,6.6785E3,5.1174E3,1.0886E3,3,3,15,11,4,10,11,11,Carbamidomethylation,23063,Immunoglobulin lambda-like polypeptide 5 OS=Homo sapiens OX=9606 GN=IGLL5 PE=2 SV=2
1986,3244,P0CG04|IGLC1_HUMAN,179.27,47,47,47,33,28,47,28,7.5722E3,5.0765E3,3.1756E3,6.6785E3,5.1174E3,1.0886E3,3,3,15,11,4,10,11,11,Carbamidomethylation,11348,Immunoglobulin lambda constant 1 OS=Homo sapiens OX=9606 GN=IGLC1 PE=1 SV=1
3481,2002,Q08554|DSC1_HUMAN,179.15,7,0,0,0,0,7,0,,,,,1.0959E4,,4,4,0,0,0,0,8,0,,99987,Desmocollin-1 OS=Homo sapiens OX=9606 GN=DSC1 PE=1 SV=2
2179,1311,O00391|QSOX1_HUMAN,179.06,11,6,2,2,9,8,5,2.3364E3,1.7823E3,1.7578E3,1.2239E4,4.6454E3,6.295E3,6,6,4,8,4,17,13,5,,82578,Sulfhydryl oxidase 1 OS=Homo sapiens OX=9606 GN=QSOX1 PE=1 SV=3
2341,3397,Q86SX6|GLRX5_HUMAN,178.96,32,23,23,23,32,20,23,9.2434E3,5.132E3,2.7194E3,7.5513E3,3.1124E3,2.7893E3,4,4,9,11,6,7,7,3,Carbamidomethylation,16628,Glutaredoxin-related protein 5  mitochondrial OS=Homo sapiens OX=9606 GN=GLRX5 PE=1 SV=2
1543,2320,Q00765|REEP5_HUMAN,178.93,26,21,25,20,25,26,26,2.9886E4,3.8784E4,3.0861E4,4.3145E4,4.255E4,3.7804E4,6,6,18,18,11,19,19,19,Carbamidomethylation,21493,Receptor expression-enhancing protein 5 OS=Homo sapiens OX=9606 GN=REEP5 PE=1 SV=3
2616,1969,Q9UBV2|SE1L1_HUMAN,178.92,11,3,4,9,2,2,2,2.6991E3,2.5273E3,2.6171E3,3.1426E3,2.0132E3,2.0915E3,5,5,6,5,10,3,3,4,Carbamidomethylation,88755,Protein sel-1 homolog 1 OS=Homo sapiens OX=9606 GN=SEL1L PE=1 SV=3
1778,2764,Q8NFH4|NUP37_HUMAN,178.85,14,14,10,10,9,9,14,3.5997E3,4.3957E3,4.1726E3,4.2739E3,4.1437E3,3.9117E3,3,3,15,13,12,10,16,12,,36708,Nucleoporin Nup37 OS=Homo sapiens OX=9606 GN=NUP37 PE=1 SV=1
2230,2253,O15160|RPAC1_HUMAN,178.47,19,5,9,5,19,19,19,2.0968E3,3.1461E3,3.2782E3,1.3587E4,1.2846E4,1.0352E4,4,4,4,6,5,13,11,10,Carbamidomethylation,39250,DNA-directed RNA polymerases I and III subunit RPAC1 OS=Homo sapiens OX=9606 GN=POLR1C PE=1 SV=1
2503,3423,Q969Q0|RL36L_HUMAN,178.46,31,21,31,22,18,22,22,,1.6331E3,1.4989E3,1.2659E3,1.6027E3,1.4374E3,4,1,4,12,6,3,5,6,Carbamidomethylation,12469,60S ribosomal protein L36a-like OS=Homo sapiens OX=9606 GN=RPL36AL PE=1 SV=3
2239,2064,Q86SF2|GALT7_HUMAN,178.44,11,5,7,9,5,3,5,2.7328E3,3.1675E3,4.477E3,7.3793E2,7.3949E2,9.5271E2,5,5,11,11,17,2,4,3,Carbamidomethylation,75389,N-acetylgalactosaminyltransferase 7 OS=Homo sapiens OX=9606 GN=GALNT7 PE=1 SV=1
2001,2890,Q96S97|MYADM_HUMAN,178.43,22,10,10,19,19,22,19,1.073E5,1.4013E5,1.3846E4,1.3816E5,1.4682E5,4.5272E3,4,4,10,9,11,8,11,13,Carbamidomethylation,35274,Myeloid-associated differentiation marker OS=Homo sapiens OX=9606 GN=MYADM PE=1 SV=2
1018,2905,O60888|CUTA_HUMAN,178.34,41,41,41,41,41,41,41,4.3831E4,4.0129E4,3.2083E4,5.372E4,4.8944E4,3.9374E4,4,4,33,35,28,32,35,26,Carbamidomethylation; Deamidation (NQ),19116,Protein CutA OS=Homo sapiens OX=9606 GN=CUTA PE=1 SV=2
2262,1900,Q8TDW0|LRC8C_HUMAN,178.27,7,0,5,4,4,6,7,,1.6786E3,1.9589E3,7.9193E2,5.5812E3,4.3168E3,4,4,0,13,3,5,12,13,,92449,Volume-regulated anion channel subunit LRRC8C OS=Homo sapiens OX=9606 GN=LRRC8C PE=1 SV=2
